Timestamp,Source_Country,Target_Country,Source_IP,Target_IP,Attack_Type,Port,Severity,Attack_Duration_Seconds,Year,Month,Hour,Date
2020-03-23,India,Mexico,235.176.211.31,156.205.97.3,DDoS,443,Critical,2315,2020,3,0,2020-03-23
2016-01-11,France,Australia,235.242.235.153,254.191.226.151,Port Scan,3306,Low,1923,2016,1,0,2016-01-11
2024-08-31,Australia,Italy,196.242.179.13,55.160.84.28,DDoS,21,High,794,2024,8,0,2024-08-31
2018-03-06,Brazil,Indonesia,228.191.128.254,124.8.3.94,Phishing,5432,Medium,1031,2018,3,0,2018-03-06
2022-03-20,Australia,India,170.253.182.101,89.181.222.157,Malware,3306,Medium,860,2022,3,0,2022-03-20
2019-04-20,UK,UK,67.80.218.232,239.94.226.89,Ransomware,5432,High,439,2019,4,0,2019-04-20
2022-01-04,China,Canada,184.103.19.174,209.59.152.166,Malware,21,High,551,2022,1,0,2022-01-04
2018-08-12,USA,Canada,143.32.177.149,28.225.62.228,Brute Force,443,High,2052,2018,8,0,2018-08-12
2024-04-14,Russia,Italy,65.198.27.151,51.7.23.246,Malware,3306,High,1566,2024,4,0,2024-04-14
2023-02-13,Germany,South Korea,47.223.12.85,46.218.78.106,Brute Force,25,Low,678,2023,2,0,2023-02-13
2024-12-22,Mexico,Italy,244.66.133.137,28.24.7.112,DDoS,8080,High,2355,2024,12,0,2024-12-22
2020-01-30,USA,Mexico,148.110.82.125,228.231.79.177,SQL Injection,3306,Medium,462,2020,1,0,2020-01-30
2018-10-04,Australia,Spain,63.214.72.98,3.240.2.7,XSS,8080,High,1572,2018,10,0,2018-10-04
2017-05-22,Spain,Turkey,73.71.30.125,121.208.21.137,Phishing,443,High,3423,2017,5,0,2017-05-22
2018-06-06,China,Mexico,210.219.16.213,140.221.24.33,Ransomware,25,Low,1523,2018,6,0,2018-06-06
2021-05-06,Spain,South Korea,133.247.157.47,206.43.82.118,DDoS,3389,High,1235,2021,5,0,2021-05-06
2020-01-26,Sweden,USA,101.107.126.22,5.207.123.71,Ransomware,22,Critical,1137,2020,1,0,2020-01-26
2022-10-16,South Korea,USA,206.185.83.163,89.142.116.232,Phishing,21,Low,117,2022,10,0,2022-10-16
2018-08-07,Australia,Italy,216.234.60.198,164.35.108.178,DDoS,21,Medium,1340,2018,8,0,2018-08-07
2016-12-25,Sweden,Netherlands,188.58.3.162,216.79.11.152,DDoS,25,High,563,2016,12,0,2016-12-25
2023-11-11,UK,Australia,45.50.2.15,75.44.179.145,Port Scan,3389,Low,3020,2023,11,0,2023-11-11
2020-08-14,Russia,Germany,165.143.188.96,125.198.85.8,Brute Force,443,High,1457,2020,8,0,2020-08-14
2022-12-08,Mexico,Germany,85.192.209.226,79.118.244.224,Phishing,8080,Low,3087,2022,12,0,2022-12-08
2024-06-12,UK,Australia,224.242.111.180,122.74.28.207,Brute Force,3306,Critical,2249,2024,6,0,2024-06-12
2015-03-19,UK,Italy,23.99.37.107,140.171.210.120,Port Scan,5432,High,3419,2015,3,0,2015-03-19
2024-07-13,China,Brazil,41.229.57.97,165.108.127.216,Brute Force,3389,Critical,124,2024,7,0,2024-07-13
2022-03-06,Canada,Brazil,25.110.37.40,63.101.246.93,SQL Injection,5432,Medium,156,2022,3,0,2022-03-06
2015-05-12,USA,China,85.46.188.240,63.10.206.80,DDoS,5432,Low,409,2015,5,0,2015-05-12
2016-08-23,Turkey,Australia,102.232.98.19,37.11.115.90,DDoS,21,Medium,3280,2016,8,0,2016-08-23
2019-11-08,Russia,UK,91.137.69.5,232.19.52.118,XSS,3306,High,466,2019,11,0,2019-11-08
2017-12-01,USA,Sweden,217.154.147.158,18.94.32.151,Port Scan,25,Critical,754,2017,12,0,2017-12-01
2020-11-06,Brazil,Japan,228.48.112.144,245.140.58.205,DDoS,53,Critical,1188,2020,11,0,2020-11-06
2021-09-15,USA,Japan,199.18.184.149,21.149.221.221,DDoS,21,High,772,2021,9,0,2021-09-15
2021-06-01,Japan,France,31.129.131.223,242.219.29.207,Port Scan,25,High,1301,2021,6,0,2021-06-01
2020-02-07,Netherlands,Spain,25.245.8.193,47.140.58.169,Ransomware,21,Critical,2885,2020,2,0,2020-02-07
2018-08-11,Mexico,USA,62.135.7.136,19.140.23.133,SQL Injection,80,Critical,1004,2018,8,0,2018-08-11
2016-09-07,USA,Australia,19.145.139.111,122.154.117.63,Phishing,21,High,2798,2016,9,0,2016-09-07
2024-11-06,USA,China,233.177.11.230,52.10.86.167,Brute Force,443,High,394,2024,11,0,2024-11-06
2022-10-18,Mexico,Mexico,41.190.114.180,151.11.220.95,SQL Injection,8080,Medium,2098,2022,10,0,2022-10-18
2021-10-05,Turkey,Brazil,194.196.242.92,72.245.128.231,Ransomware,5432,High,2773,2021,10,0,2021-10-05
2020-03-03,India,Sweden,225.75.67.168,48.92.16.174,Port Scan,8080,High,1802,2020,3,0,2020-03-03
2017-11-12,India,Indonesia,5.116.213.150,175.244.95.233,XSS,25,Medium,144,2017,11,0,2017-11-12
2016-07-28,Russia,Poland,118.165.252.11,48.208.197.227,DDoS,8080,Medium,166,2016,7,0,2016-07-28
2020-12-30,Italy,Netherlands,44.214.233.181,245.153.77.93,Malware,3306,High,3139,2020,12,0,2020-12-30
2017-09-19,France,Spain,77.118.116.189,219.104.81.37,Phishing,3389,High,1044,2017,9,0,2017-09-19
2022-06-05,Russia,France,67.13.92.246,102.191.29.58,DDoS,5432,High,2671,2022,6,0,2022-06-05
2021-01-01,Russia,Australia,11.139.85.244,253.251.226.94,Port Scan,443,Medium,69,2021,1,0,2021-01-01
2018-06-02,Italy,Japan,85.135.17.48,159.86.110.217,Port Scan,443,High,2502,2018,6,0,2018-06-02
2023-05-13,USA,Germany,142.191.192.97,254.196.227.41,DDoS,5432,High,25,2023,5,0,2023-05-13
2016-05-17,Russia,Indonesia,75.205.193.162,178.44.137.187,SQL Injection,8080,Medium,2358,2016,5,0,2016-05-17
2020-06-20,Germany,China,137.77.128.37,90.219.155.210,XSS,443,Critical,12,2020,6,0,2020-06-20
2017-03-31,USA,France,30.169.173.229,222.109.59.110,SQL Injection,8080,High,577,2017,3,0,2017-03-31
2020-11-21,USA,Spain,47.254.135.142,223.106.131.221,SQL Injection,5432,Critical,2742,2020,11,0,2020-11-21
2023-07-08,Mexico,Germany,254.48.134.34,7.82.16.49,DDoS,8080,Low,234,2023,7,0,2023-07-08
2020-05-24,Italy,South Korea,208.243.101.228,121.32.230.89,DDoS,25,High,2883,2020,5,0,2020-05-24
2015-07-17,Mexico,France,46.187.70.136,172.224.19.3,SQL Injection,8080,High,917,2015,7,0,2015-07-17
2019-07-28,Italy,Turkey,24.67.4.224,122.60.163.242,XSS,22,Medium,3205,2019,7,0,2019-07-28
2022-03-11,Germany,Australia,1.34.109.9,29.75.70.83,Ransomware,25,Low,1722,2022,3,0,2022-03-11
2021-09-04,Mexico,Turkey,63.204.10.138,101.173.155.197,Port Scan,53,Medium,591,2021,9,0,2021-09-04
2018-04-17,Brazil,Mexico,178.44.118.254,90.163.147.17,SQL Injection,3389,Medium,1668,2018,4,0,2018-04-17
2022-02-14,France,Poland,176.215.6.216,246.35.239.113,SQL Injection,8080,Low,1299,2022,2,0,2022-02-14
2019-01-11,Sweden,Australia,121.152.213.248,205.206.158.253,Phishing,21,High,2897,2019,1,0,2019-01-11
2024-10-11,China,Netherlands,234.95.111.186,122.48.185.235,Phishing,22,Medium,1847,2024,10,0,2024-10-11
2023-06-14,Brazil,India,105.64.222.184,17.101.245.15,Malware,53,High,1853,2023,6,0,2023-06-14
2019-07-05,India,Netherlands,226.210.140.163,128.210.112.14,DDoS,3389,High,1736,2019,7,0,2019-07-05
2019-08-20,USA,Germany,71.233.104.89,142.173.97.166,Brute Force,22,Medium,613,2019,8,0,2019-08-20
2018-08-05,USA,Canada,6.193.110.208,191.119.203.11,DDoS,443,Medium,152,2018,8,0,2018-08-05
2020-07-28,Mexico,Turkey,188.112.196.157,249.48.248.154,SQL Injection,8080,Critical,3524,2020,7,0,2020-07-28
2016-04-22,Poland,Spain,166.239.220.150,67.25.209.189,Brute Force,5432,Critical,2264,2016,4,0,2016-04-22
2018-06-08,Brazil,Germany,127.136.63.224,86.221.110.154,SQL Injection,22,Medium,659,2018,6,0,2018-06-08
2017-07-11,USA,Canada,225.141.155.146,162.90.249.9,DDoS,8080,High,310,2017,7,0,2017-07-11
2016-02-24,USA,Australia,18.77.214.190,40.253.203.7,DDoS,25,Critical,3305,2016,2,0,2016-02-24
2021-01-13,Italy,Mexico,142.139.103.242,158.118.194.158,SQL Injection,80,Critical,3565,2021,1,0,2021-01-13
2022-02-10,India,Brazil,117.214.228.17,196.58.55.14,DDoS,22,Low,149,2022,2,0,2022-02-10
2024-08-13,Russia,UK,179.224.14.234,205.118.217.205,Port Scan,443,High,2385,2024,8,0,2024-08-13
2018-01-25,India,China,57.93.134.114,77.165.124.172,Port Scan,5432,High,3528,2018,1,0,2018-01-25
2023-05-27,Russia,Germany,185.132.139.109,134.26.128.118,Malware,25,Low,1503,2023,5,0,2023-05-27
2023-05-03,India,Germany,232.202.119.92,142.136.24.214,DDoS,53,High,2555,2023,5,0,2023-05-03
2024-07-14,Spain,Indonesia,11.99.207.8,232.167.177.85,Phishing,8080,Medium,3347,2024,7,0,2024-07-14
2017-08-08,UK,Sweden,212.114.187.149,235.63.26.10,Port Scan,22,Medium,3019,2017,8,0,2017-08-08
2021-05-25,Japan,France,65.93.152.158,205.106.117.58,SQL Injection,53,Medium,1205,2021,5,0,2021-05-25
2018-07-01,Russia,France,104.99.225.84,14.73.199.39,DDoS,5432,Medium,3054,2018,7,0,2018-07-01
2021-02-21,South Korea,France,185.208.73.223,122.159.178.144,Phishing,53,Low,2482,2021,2,0,2021-02-21
2022-03-30,France,France,145.59.31.64,72.112.51.143,Phishing,3306,Critical,3223,2022,3,0,2022-03-30
2020-02-01,USA,USA,48.23.198.158,89.239.38.105,DDoS,443,Medium,1820,2020,2,0,2020-02-01
2024-11-02,Germany,China,55.7.248.112,79.89.71.90,Ransomware,3306,Low,3543,2024,11,0,2024-11-02
2016-05-31,China,Australia,232.106.238.203,252.72.210.149,Ransomware,80,Low,2252,2016,5,0,2016-05-31
2019-07-17,Australia,Italy,98.12.60.252,16.111.67.65,DDoS,5432,Medium,464,2019,7,0,2019-07-17
2020-02-09,Brazil,Brazil,244.52.237.239,13.118.192.61,Phishing,3389,High,974,2020,2,0,2020-02-09
2022-12-22,Sweden,Russia,155.250.140.141,32.140.95.41,SQL Injection,25,High,327,2022,12,0,2022-12-22
2018-02-15,USA,Spain,72.208.190.125,194.233.136.187,DDoS,22,Critical,149,2018,2,0,2018-02-15
2022-10-24,Australia,France,157.163.60.157,25.133.45.130,Port Scan,3306,High,1301,2022,10,0,2022-10-24
2020-04-16,Japan,Mexico,31.77.76.243,170.250.166.231,XSS,5432,Medium,35,2020,4,0,2020-04-16
2023-11-05,Canada,Poland,61.2.161.200,3.174.240.230,SQL Injection,80,Medium,1902,2023,11,0,2023-11-05
2017-03-25,Russia,India,190.233.121.59,150.104.33.244,Brute Force,8080,High,3288,2017,3,0,2017-03-25
2021-03-25,India,Mexico,40.245.177.233,32.111.17.120,Phishing,443,High,1,2021,3,0,2021-03-25
2020-03-15,Australia,Sweden,32.38.92.207,82.184.3.248,DDoS,5432,High,2516,2020,3,0,2020-03-15
2021-03-13,China,USA,215.88.141.85,70.177.183.205,DDoS,8080,High,2652,2021,3,0,2021-03-13
2023-03-15,China,Netherlands,182.76.128.13,247.118.31.209,Malware,22,Low,2514,2023,3,0,2023-03-15
2020-08-24,Germany,China,39.23.242.110,149.16.17.96,SQL Injection,21,High,2499,2020,8,0,2020-08-24
2023-11-03,India,UK,107.92.142.145,129.112.102.72,DDoS,3306,Low,2651,2023,11,0,2023-11-03
2024-02-15,Russia,Germany,24.245.186.191,193.66.111.37,Phishing,25,Low,2118,2024,2,0,2024-02-15
2023-11-03,Russia,India,34.179.112.214,152.91.84.111,Malware,53,Medium,1668,2023,11,0,2023-11-03
2020-09-25,Russia,Brazil,138.118.200.149,62.21.106.37,Malware,443,High,2305,2020,9,0,2020-09-25
2021-06-29,Canada,China,165.7.90.13,35.166.181.143,DDoS,25,Low,1941,2021,6,0,2021-06-29
2022-12-01,France,South Korea,80.30.159.133,114.238.170.94,Port Scan,8080,Medium,2915,2022,12,0,2022-12-01
2015-05-10,Mexico,India,160.16.239.201,4.107.244.167,XSS,443,Medium,1021,2015,5,0,2015-05-10
2024-07-14,Poland,Indonesia,150.192.247.172,79.23.105.15,Ransomware,5432,Low,92,2024,7,0,2024-07-14
2015-04-05,India,South Korea,40.237.37.78,218.140.210.198,Port Scan,21,Critical,594,2015,4,0,2015-04-05
2022-04-28,USA,Italy,16.43.212.63,128.82.121.242,Ransomware,5432,High,2420,2022,4,0,2022-04-28
2022-09-03,USA,Japan,236.15.248.172,182.88.166.156,DDoS,3306,High,2941,2022,9,0,2022-09-03
2020-05-09,Russia,Canada,218.137.65.227,79.19.69.192,DDoS,3306,High,2147,2020,5,0,2020-05-09
2024-03-17,Turkey,Turkey,44.20.237.119,132.209.245.10,DDoS,3306,Critical,2558,2024,3,0,2024-03-17
2017-03-04,India,Japan,198.234.202.112,140.197.135.44,DDoS,443,High,1589,2017,3,0,2017-03-04
2020-01-09,Russia,Netherlands,123.161.80.100,151.2.94.116,Ransomware,5432,Medium,1877,2020,1,0,2020-01-09
2024-03-08,Brazil,Germany,6.83.31.66,241.237.165.69,SQL Injection,443,High,986,2024,3,0,2024-03-08
2020-10-17,UK,Canada,18.234.28.252,148.218.172.108,Port Scan,22,High,3579,2020,10,0,2020-10-17
2019-08-11,France,Turkey,68.253.193.239,231.70.221.74,Ransomware,53,High,969,2019,8,0,2019-08-11
2015-01-11,China,Brazil,234.114.208.173,179.80.98.159,Malware,3306,High,3415,2015,1,0,2015-01-11
2024-02-08,Poland,Italy,58.175.194.180,100.169.58.133,DDoS,3306,High,962,2024,2,0,2024-02-08
2020-02-09,Germany,USA,164.129.39.215,161.171.147.32,Phishing,3306,High,1987,2020,2,0,2020-02-09
2022-12-29,USA,Sweden,218.203.250.106,121.215.3.129,Malware,21,Medium,246,2022,12,0,2022-12-29
2022-02-10,Italy,USA,1.75.88.202,228.169.220.48,Phishing,3389,Critical,2849,2022,2,0,2022-02-10
2023-10-11,USA,Japan,142.206.199.151,167.133.77.11,Malware,3306,Low,3544,2023,10,0,2023-10-11
2016-12-12,Netherlands,Australia,171.150.60.228,238.22.241.215,DDoS,5432,Critical,279,2016,12,0,2016-12-12
2020-09-01,Sweden,Brazil,155.184.130.167,192.12.53.55,Port Scan,22,High,2822,2020,9,0,2020-09-01
2017-03-25,Japan,Mexico,179.110.19.62,53.21.19.197,Ransomware,8080,Medium,853,2017,3,0,2017-03-25
2015-12-12,Canada,UK,71.204.195.191,88.94.200.66,Ransomware,25,Medium,3582,2015,12,0,2015-12-12
2021-06-07,Russia,France,111.133.72.78,59.177.226.59,Port Scan,53,Medium,431,2021,6,0,2021-06-07
2015-12-29,Indonesia,Mexico,189.100.71.7,151.3.184.116,DDoS,3389,High,2490,2015,12,0,2015-12-29
2021-09-09,India,Canada,50.46.224.72,58.250.216.62,Ransomware,21,Low,1285,2021,9,0,2021-09-09
2021-03-15,South Korea,Japan,250.76.74.142,146.189.126.239,Port Scan,25,Medium,1279,2021,3,0,2021-03-15
2020-12-28,Turkey,Netherlands,73.102.94.69,37.182.113.95,Port Scan,21,Low,3533,2020,12,0,2020-12-28
2023-03-25,Poland,South Korea,65.193.185.62,78.193.142.105,Port Scan,22,Medium,2313,2023,3,0,2023-03-25
2023-12-26,Mexico,Canada,20.241.203.154,5.95.223.222,Port Scan,3306,Medium,2563,2023,12,0,2023-12-26
2017-09-11,Russia,Australia,44.195.198.62,228.190.129.63,Port Scan,3389,High,2493,2017,9,0,2017-09-11
2023-04-29,Poland,Spain,107.125.45.11,195.253.20.43,SQL Injection,80,Critical,2271,2023,4,0,2023-04-29
2019-06-28,UK,Poland,200.221.202.162,240.235.85.94,DDoS,5432,Critical,2810,2019,6,0,2019-06-28
2017-04-07,Turkey,Australia,88.46.253.112,42.108.94.197,XSS,80,Critical,2240,2017,4,0,2017-04-07
2022-06-23,Japan,Indonesia,81.32.203.98,74.216.109.253,Brute Force,25,High,2606,2022,6,0,2022-06-23
2024-09-01,Russia,Turkey,216.247.5.191,115.167.190.176,Brute Force,80,Medium,3512,2024,9,0,2024-09-01
2023-05-10,Brazil,Russia,29.48.240.250,125.6.202.123,Ransomware,21,Medium,807,2023,5,0,2023-05-10
2015-12-22,Germany,USA,226.16.153.229,42.58.171.246,Phishing,53,Medium,269,2015,12,0,2015-12-22
2023-05-14,Australia,Poland,72.29.180.46,10.89.78.111,DDoS,21,Low,3113,2023,5,0,2023-05-14
2018-09-09,Russia,Brazil,153.234.23.162,39.141.203.167,DDoS,25,Medium,2699,2018,9,0,2018-09-09
2023-10-10,Germany,Netherlands,195.94.114.245,11.110.241.16,DDoS,80,Critical,2089,2023,10,0,2023-10-10
2023-01-14,Russia,Australia,34.160.117.29,33.233.233.188,Port Scan,53,High,3403,2023,1,0,2023-01-14
2020-02-07,Mexico,Mexico,9.194.185.39,224.59.202.51,SQL Injection,25,Critical,1199,2020,2,0,2020-02-07
2015-05-07,India,Turkey,135.110.69.136,15.208.43.27,XSS,21,Low,433,2015,5,0,2015-05-07
2023-09-13,USA,France,96.119.118.18,56.121.113.60,Port Scan,3306,High,3521,2023,9,0,2023-09-13
2023-05-15,China,Mexico,102.110.82.177,254.115.109.224,SQL Injection,25,High,803,2023,5,0,2023-05-15
2016-08-26,USA,Sweden,105.237.16.21,198.175.112.100,Phishing,3306,Medium,2039,2016,8,0,2016-08-26
2024-06-11,India,India,138.106.132.44,8.191.217.135,DDoS,443,Medium,931,2024,6,0,2024-06-11
2020-04-12,USA,Indonesia,123.136.111.117,251.81.240.222,Brute Force,8080,High,2371,2020,4,0,2020-04-12
2017-10-10,USA,Italy,126.183.19.239,130.145.121.4,SQL Injection,8080,Medium,900,2017,10,0,2017-10-10
2015-02-20,Indonesia,Australia,64.40.232.51,26.78.72.197,Port Scan,22,Critical,1304,2015,2,0,2015-02-20
2023-06-28,Italy,Turkey,137.158.56.81,133.128.5.91,Brute Force,21,Medium,1118,2023,6,0,2023-06-28
2024-09-03,India,Italy,232.172.187.143,69.3.166.94,Phishing,8080,Critical,2912,2024,9,0,2024-09-03
2024-03-21,Sweden,China,196.70.128.126,1.136.13.212,SQL Injection,8080,Medium,2929,2024,3,0,2024-03-21
2024-03-22,USA,Germany,61.80.218.121,198.242.178.112,SQL Injection,80,Medium,2388,2024,3,0,2024-03-22
2022-09-27,UK,Turkey,101.151.77.175,8.158.113.168,Malware,53,Medium,2468,2022,9,0,2022-09-27
2018-12-01,UK,Netherlands,145.185.126.182,79.122.74.127,DDoS,5432,High,1229,2018,12,0,2018-12-01
2019-11-28,India,Turkey,219.180.22.229,161.201.113.52,Ransomware,25,Medium,568,2019,11,0,2019-11-28
2022-11-01,Brazil,Sweden,83.167.227.141,121.33.73.206,Brute Force,443,Critical,743,2022,11,0,2022-11-01
2019-06-25,India,Japan,78.240.95.109,248.96.37.198,SQL Injection,21,High,2308,2019,6,0,2019-06-25
2024-07-08,Brazil,India,194.110.52.103,69.132.60.240,Phishing,8080,Medium,2780,2024,7,0,2024-07-08
2024-05-10,South Korea,USA,101.142.201.202,208.74.31.223,Ransomware,443,High,2728,2024,5,0,2024-05-10
2019-07-04,USA,Germany,63.199.28.238,14.205.60.68,Port Scan,3306,Medium,683,2019,7,0,2019-07-04
2021-10-03,China,Spain,217.46.249.28,128.238.26.152,XSS,8080,Low,3059,2021,10,0,2021-10-03
2018-04-20,China,Turkey,2.127.17.59,184.137.35.106,Phishing,5432,High,1850,2018,4,0,2018-04-20
2023-04-19,China,Poland,180.132.77.210,207.24.159.83,Port Scan,3306,Low,1415,2023,4,0,2023-04-19
2022-11-12,India,USA,131.115.165.97,194.194.169.36,Phishing,53,Critical,1302,2022,11,0,2022-11-12
2023-05-31,USA,USA,105.24.200.35,101.34.121.39,SQL Injection,80,Medium,1796,2023,5,0,2023-05-31
2020-01-29,Spain,Mexico,2.33.76.86,211.230.23.80,DDoS,53,High,896,2020,1,0,2020-01-29
2016-07-20,Russia,Spain,205.138.81.62,238.172.70.186,Malware,53,High,932,2016,7,0,2016-07-20
2021-08-15,China,Germany,43.197.121.59,59.154.22.109,SQL Injection,3389,Low,481,2021,8,0,2021-08-15
2017-07-24,Japan,Germany,9.77.188.63,111.88.238.40,Malware,8080,High,1475,2017,7,0,2017-07-24
2020-04-18,USA,USA,52.23.30.171,85.94.244.11,DDoS,3306,Medium,291,2020,4,0,2020-04-18
2022-06-01,UK,Spain,247.196.21.43,117.9.12.154,SQL Injection,21,High,2849,2022,6,0,2022-06-01
2024-08-03,Japan,Russia,201.135.16.23,38.243.131.126,Malware,25,High,2695,2024,8,0,2024-08-03
2023-04-05,China,South Korea,186.87.31.121,225.143.175.133,XSS,80,Low,2153,2023,4,0,2023-04-05
2018-08-25,USA,Poland,69.134.115.193,54.24.139.121,Ransomware,22,High,1975,2018,8,0,2018-08-25
2023-10-14,Russia,Poland,59.240.156.146,119.161.215.74,Ransomware,53,Medium,1401,2023,10,0,2023-10-14
2015-07-21,USA,Poland,216.77.225.138,185.180.192.171,DDoS,443,High,190,2015,7,0,2015-07-21
2024-08-08,USA,Brazil,7.37.224.173,220.231.121.209,Ransomware,443,Critical,1219,2024,8,0,2024-08-08
2021-06-18,China,Sweden,86.16.216.116,128.44.90.217,DDoS,80,Medium,1600,2021,6,0,2021-06-18
2015-04-27,Russia,Poland,118.14.139.211,164.12.184.3,DDoS,22,Medium,377,2015,4,0,2015-04-27
2017-07-25,India,South Korea,87.162.188.104,50.157.108.248,DDoS,53,Medium,2731,2017,7,0,2017-07-25
2016-07-28,Japan,China,141.167.44.28,216.211.205.16,Ransomware,3389,High,1042,2016,7,0,2016-07-28
2021-04-10,UK,Brazil,168.16.50.115,168.27.123.70,DDoS,8080,Medium,259,2021,4,0,2021-04-10
2016-06-20,USA,Germany,156.68.92.121,42.185.138.125,DDoS,5432,High,827,2016,6,0,2016-06-20
2019-06-14,China,UK,188.140.16.53,166.136.146.224,DDoS,21,Medium,2420,2019,6,0,2019-06-14
2020-10-23,Italy,Netherlands,182.49.164.62,145.58.106.66,SQL Injection,80,Medium,1726,2020,10,0,2020-10-23
2016-01-21,Germany,UK,84.154.56.120,172.84.202.9,Ransomware,25,High,1831,2016,1,0,2016-01-21
2023-12-26,Spain,Indonesia,90.150.120.73,176.167.105.89,Port Scan,22,Medium,3035,2023,12,0,2023-12-26
2016-04-19,Brazil,Sweden,69.209.177.98,89.88.6.158,SQL Injection,5432,Low,2880,2016,4,0,2016-04-19
2016-02-22,UK,Poland,2.53.119.7,123.74.103.223,DDoS,21,Medium,3017,2016,2,0,2016-02-22
2021-07-22,India,Japan,228.205.148.222,146.171.33.253,Port Scan,22,Critical,2641,2021,7,0,2021-07-22
2024-11-09,Russia,Sweden,158.75.95.250,181.184.147.87,DDoS,22,Low,2108,2024,11,0,2024-11-09
2022-05-11,India,South Korea,195.187.194.240,69.124.26.157,Port Scan,21,Low,2153,2022,5,0,2022-05-11
2017-07-27,India,Mexico,3.184.79.17,152.6.182.39,SQL Injection,21,High,1450,2017,7,0,2017-07-27
2017-08-12,China,Indonesia,112.52.7.112,247.4.128.58,Port Scan,3306,Critical,2925,2017,8,0,2017-08-12
2017-05-25,Russia,Netherlands,133.226.225.54,48.60.234.26,Ransomware,443,High,3333,2017,5,0,2017-05-25
2017-02-01,Australia,Turkey,61.109.16.229,207.77.168.86,XSS,5432,Critical,1791,2017,2,0,2017-02-01
2018-04-17,Netherlands,Mexico,195.251.187.47,123.205.56.39,DDoS,443,Critical,3118,2018,4,0,2018-04-17
2018-04-20,Russia,Australia,48.235.121.243,81.228.167.176,DDoS,80,Medium,644,2018,4,0,2018-04-20
2016-10-25,Russia,South Korea,64.50.213.41,25.162.127.149,Malware,5432,Medium,3598,2016,10,0,2016-10-25
2015-01-25,China,USA,200.22.115.182,25.89.22.23,DDoS,21,High,1501,2015,1,0,2015-01-25
2020-06-13,Japan,France,5.145.101.78,153.206.206.154,Port Scan,8080,High,2315,2020,6,0,2020-06-13
2018-04-18,Russia,Indonesia,231.41.92.223,232.30.218.166,Port Scan,80,Low,956,2018,4,0,2018-04-18
2016-12-10,Sweden,China,209.163.168.22,214.231.103.162,Brute Force,22,Critical,1558,2016,12,0,2016-12-10
2024-10-12,Russia,Netherlands,237.176.53.93,217.228.77.221,Phishing,3306,High,3178,2024,10,0,2024-10-12
2020-02-23,Brazil,Australia,10.146.227.236,234.73.143.95,DDoS,3306,Critical,3589,2020,2,0,2020-02-23
2018-03-30,UK,Japan,208.242.49.71,172.219.95.138,DDoS,5432,High,1717,2018,3,0,2018-03-30
2021-02-02,Australia,Russia,158.19.55.188,243.117.37.7,DDoS,443,Medium,3468,2021,2,0,2021-02-02
2015-10-12,India,Brazil,215.200.209.21,124.32.244.11,Port Scan,3306,Critical,1173,2015,10,0,2015-10-12
2015-03-04,Brazil,China,26.249.28.251,176.109.92.196,SQL Injection,21,High,2328,2015,3,0,2015-03-04
2017-09-29,Sweden,France,167.161.40.211,48.45.95.221,Ransomware,8080,Medium,525,2017,9,0,2017-09-29
2016-10-23,USA,South Korea,29.20.20.74,33.118.132.251,Port Scan,21,High,2912,2016,10,0,2016-10-23
2022-06-06,Italy,Netherlands,254.140.120.97,47.122.218.53,Port Scan,25,Medium,2074,2022,6,0,2022-06-06
2021-01-12,USA,Canada,120.25.153.245,126.159.159.27,Port Scan,80,High,2600,2021,1,0,2021-01-12
2019-02-01,Australia,Indonesia,4.4.137.143,89.176.36.177,DDoS,80,Low,1306,2019,2,0,2019-02-01
2023-07-18,UK,Spain,248.26.79.90,159.235.249.101,Brute Force,3389,Critical,1508,2023,7,0,2023-07-18
2017-08-24,Russia,France,220.71.160.76,122.237.172.125,DDoS,3389,High,1965,2017,8,0,2017-08-24
